shipment_id,order_id,warehouse_city,customer_city,shipment_date,delivery_date,shipment_status,transport_cost,weight_kg,distance_km,fuel_cost,driver_id,vehicle_type
102140,502140,Hyderabad,Kolkata,2026-04-03,2026-04-10,Delivered,8880,80,2546,20042,1036,Truck
102141,502141,Pune,Pune,2026-06-11,2026-06-13,Delivered,3663,99,2300,6471,1056,Container
102142,502142,Hyderabad,Delhi,2025-06-22,2025-06-23,Delivered,300,5,1474,9749,1070,Van
102143,502143,Mumbai,Lucknow,2026-02-10,2026-02-12,Delivered,575,5,1367,3766,1023,Van
102144,502144,Mumbai,Lucknow,2025-08-29,2025-08-30,Delivered,6150,50,2315,7848,1054,Mini Truck
102145,502145,Pune,Kolkata,2025-03-05,2025-03-12,Delivered,4015,73,1820,12784,1097,Container
102146,502146,Mumbai,Bangalore,2025-07-01,,In Transit,11682,118,897,5249,1050,Mini Truck
102147,502147,Mumbai,Jaipur,2026-02-22,,In Transit,1170,15,2121,12710,1081,Container
102148,502148,Mumbai,Ahmedabad,2026-04-11,2026-04-18,Delivered,10050,75,1298,4020,1010,Mini Truck
102149,502149,Mumbai,Lucknow,2025-06-10,2025-06-14,Delivered,5184,96,2543,7744,1070,Mini Truck
102150,502150,Bangalore,Pune,2026-04-18,2026-04-20,Delayed,5472,72,2003,12809,1098,Truck
102151,502151,Hyderabad,Jaipur,2026-05-20,2026-05-21,Delivered,7493,59,2626,11912,1075,Mini Truck
102152,502152,Delhi,Lucknow,2026-06-20,2026-06-25,Delivered,4104,36,357,1142,1078,Container
102153,502153,Hyderabad,Mumbai,2026-04-17,,In Transit,7440,93,503,3940,1054,Mini Truck
102154,502154,Chennai,Hyderabad,2025-12-25,2025-12-28,Delivered,12474,99,118,828,1020,Container
102155,502155,Hyderabad,Chennai,2026-02-13,2026-02-16,Delivered,8964,83,1499,10585,1018,Van
102156,502156,Hyderabad,Bangalore,2025-11-12,2025-11-22,Delivered,6006,77,715,3070,1078,Van
102157,502157,Pune,Ahmedabad,2025-01-10,2025-01-15,Delayed,12862,118,609,4408,1003,Container
102158,502158,Bangalore,Jaipur,2025-05-27,2025-06-03,Delayed,4307,59,2467,7021,1057,Container
102159,502159,Hyderabad,Delhi,2025-01-04,2025-01-14,Delivered,7686,63,1307,8153,1033,Van
102160,502160,Pune,Kolkata,2025-10-19,2025-10-21,Delivered,9590,70,842,4921,1065,Van
102161,502161,Delhi,Ahmedabad,2026-04-19,2026-04-27,Delivered,5538,71,2630,9558,1094,Truck
102162,502162,Hyderabad,Hyderabad,2025-01-29,2025-02-04,Delivered,336,6,2527,15530,1066,Container
102163,502163,Delhi,Chennai,2025-06-25,2025-06-26,Delivered,1300,25,1682,13096,1006,Container
102164,502164,Hyderabad,Hyderabad,2025-03-04,2025-03-13,Delivered,2781,27,1158,8203,1046,Truck
102165,502165,Mumbai,Delhi,2025-07-14,,In Transit,8239,107,218,1123,1086,Mini Truck
102166,502166,Chennai,Kolkata,2026-05-01,2026-05-03,Delivered,6600,75,1473,11656,1031,Truck
102167,502167,Mumbai,Jaipur,2026-01-15,,In Transit,682,11,52,143,1045,Container
102168,502168,Pune,Ahmedabad,2025-04-15,2025-04-25,Delivered,3050,50,2692,6985,1046,Container
102169,502169,Bangalore,Mumbai,2025-09-25,2025-09-29,Delayed,11440,110,1845,11360,1038,Container
102170,502170,Hyderabad,Kolkata,2025-02-23,2025-03-03,Delivered,11446,97,129,406,1061,Mini Truck
102171,502171,Hyderabad,Delhi,2025-02-01,2025-02-05,Delivered,7257,59,1575,5001,1030,Van
102172,502172,Bangalore,Hyderabad,2025-09-16,2025-09-26,Delivered,960,10,1661,6657,1044,Container
102173,502173,Chennai,Ahmedabad,2026-01-19,2026-01-20,Delivered,7155,53,630,4271,1015,Van
102174,502174,Bangalore,Kolkata,2026-03-23,,In Transit,1958,22,1341,9017,1024,Mini Truck
102175,502175,Delhi,Kolkata,2025-01-09,2025-01-13,Delivered,10234,86,2702,11137,1004,Van
102176,502176,Hyderabad,Hyderabad,2026-05-07,,In Transit,3053,43,2266,14198,1042,Van
102177,502177,Chennai,Bangalore,2026-03-24,2026-03-26,Delivered,11639,113,999,3734,1001,Container
102178,502178,Delhi,Pune,2025-10-22,2025-10-28,Delivered,1792,32,466,2962,1077,Truck
102179,502179,Delhi,Bangalore,2026-02-08,2026-02-11,Delivered,2016,16,328,2225,1031,Mini Truck
102180,502180,Pune,Jaipur,2026-05-22,2026-05-27,Delivered,7592,73,2681,17488,1080,Van
102181,502181,Chennai,Chennai,2025-11-25,2025-11-28,Delivered,3360,28,2443,10209,1088,Van
102182,502182,Mumbai,Chennai,2025-04-14,2025-04-23,Delivered,3772,46,2053,12076,1058,Truck
102183,502183,Delhi,Chennai,2025-02-23,2025-02-24,Delivered,5661,51,1313,3952,1058,Container
102184,502184,Bangalore,Hyderabad,2026-04-28,2026-05-04,Delivered,6880,86,929,6268,1039,Container
102185,502185,Chennai,Hyderabad,2025-04-25,,In Transit,5650,113,1939,8648,1039,Container
102186,502186,Mumbai,Hyderabad,2025-10-24,,In Transit,3198,82,882,3822,1063,Truck
102187,502187,Mumbai,Bangalore,2025-05-08,2025-05-15,Delivered,1845,15,331,1193,1083,Mini Truck
102188,502188,Hyderabad,Delhi,2026-06-10,2026-06-19,Delivered,16284,118,767,5771,1009,Van
102189,502189,Mumbai,Jaipur,2026-05-02,2026-05-07,Delivered,9900,110,2322,8154,1088,Truck
102190,502190,Bangalore,Pune,2025-05-06,2025-05-11,Delivered,6783,57,1388,5093,1042,Mini Truck
102191,502191,Hyderabad,Lucknow,2025-02-21,2025-03-03,Delivered,9200,115,489,2365,1062,Mini Truck
102192,502192,Bangalore,Hyderabad,2026-01-26,2026-02-03,Delivered,3355,61,1601,9219,1051,Truck
102193,502193,Bangalore,Bangalore,2025-08-03,2025-08-06,Delayed,8640,80,2526,9884,1049,Container
102194,502194,Bangalore,Chennai,2025-02-23,2025-03-05,Delivered,9717,79,168,454,1007,Van
102195,502195,Hyderabad,Bangalore,2025-01-18,2025-01-22,Delivered,6105,111,1444,4366,1011,Container
102196,502196,Pune,Lucknow,2025-10-25,,In Transit,1872,26,2714,12604,1095,Van
102197,502197,Chennai,Kolkata,2026-04-14,2026-04-22,Delivered,2132,26,2348,16509,1063,Van
102198,502198,Pune,Kolkata,2025-12-23,2025-12-26,Delayed,7810,71,505,1405,1019,Truck
102199,502199,Hyderabad,Kolkata,2026-04-19,2026-04-29,Delayed,10235,89,2763,19651,1018,Van
102200,502200,Chennai,Lucknow,2025-07-12,2025-07-20,Delivered,11280,120,385,992,1043,Van
102201,502201,Bangalore,Chennai,2025-04-12,2025-04-16,Delayed,7788,59,2083,15218,1067,Container
102202,502202,Chennai,Mumbai,2025-03-26,2025-03-30,Delivered,5246,86,171,924,1044,Container
102203,502203,Chennai,Mumbai,2025-03-25,2025-04-04,Delivered,3015,67,2256,9053,1044,Truck
102204,502204,Delhi,Kolkata,2025-06-20,,In Transit,6588,61,1966,5423,1041,Mini Truck
102205,502205,Chennai,Ahmedabad,2026-03-10,2026-03-14,Delivered,5060,110,1580,9407,1085,Van
102206,502206,Pune,Lucknow,2025-01-22,2025-01-30,Delayed,13300,100,98,695,1041,Mini Truck
102207,502207,Mumbai,Ahmedabad,2025-01-21,2025-01-23,Delayed,1300,20,2407,16439,1011,Truck
102208,502208,Mumbai,Lucknow,2025-05-09,,In Transit,3380,65,1309,7925,1041,Van
102209,502209,Delhi,Bangalore,2026-03-13,2026-03-14,Delivered,7068,93,2225,15674,1013,Truck
102210,502210,Delhi,Hyderabad,2025-12-02,2025-12-05,Delivered,5418,43,919,4627,1052,Truck
102211,502211,Bangalore,Lucknow,2026-05-24,2026-05-31,Delivered,990,22,1851,6837,1045,Container
102212,502212,Chennai,Bangalore,2025-08-03,2025-08-13,Delivered,1380,12,79,342,1042,Container
102213,502213,Delhi,Chennai,2025-10-26,2025-10-30,Delivered,1232,16,2715,19641,1049,Mini Truck
102214,502214,Chennai,Jaipur,2025-07-10,2025-07-12,Delivered,1224,17,1605,6184,1087,Truck
102215,502215,Pune,Pune,2026-06-05,,In Transit,3770,65,2041,10231,1021,Container
102216,502216,Pune,Ahmedabad,2026-02-24,2026-02-28,Delivered,4242,42,775,2287,1033,Van
102217,502217,Delhi,Ahmedabad,2025-03-20,2025-03-22,Delivered,6384,84,1941,11627,1027,Van
102218,502218,Chennai,Hyderabad,2026-02-24,,In Transit,500,10,1579,4272,1086,Truck
102219,502219,Mumbai,Jaipur,2025-08-08,2025-08-11,Delivered,4087,67,1769,8530,1066,Truck
102220,502220,Bangalore,Hyderabad,2025-10-05,2025-10-14,Delivered,6464,101,2421,13934,1028,Truck
102221,502221,Chennai,Ahmedabad,2025-02-15,2025-02-22,Delivered,4256,38,2750,16353,1089,Truck
102222,502222,Chennai,Pune,2025-06-27,2025-07-02,Delivered,7719,83,2135,14323,1041,Van
102223,502223,Delhi,Bangalore,2025-12-03,2025-12-11,Delivered,1100,22,2060,10288,1026,Truck
102224,502224,Pune,Ahmedabad,2025-05-03,2025-05-10,Delayed,15008,112,1159,7492,1005,Mini Truck
102225,502225,Bangalore,Bangalore,2026-05-31,2026-06-02,Delayed,4209,69,2071,11423,1057,Van
102226,502226,Chennai,Bangalore,2025-08-28,2025-09-02,Delivered,9384,102,1995,5140,1033,Truck
102227,502227,Mumbai,Delhi,2025-01-13,2025-01-15,Delivered,4900,49,840,5915,1054,Truck
102228,502228,Mumbai,Lucknow,2025-05-11,2025-05-17,Delivered,1520,38,733,5556,1009,Mini Truck
102229,502229,Mumbai,Mumbai,2025-02-05,2025-02-11,Delayed,3224,62,1941,4930,1098,Van
102230,502230,Delhi,Delhi,2025-02-27,2025-03-07,Delivered,11625,93,2473,9883,1073,Mini Truck
102231,502231,Mumbai,Hyderabad,2026-01-16,,Cancelled,4095,35,2306,6719,1080,Container
102232,502232,Pune,Kolkata,2025-11-13,2025-11-16,Delivered,2392,23,1184,9160,1004,Container
102233,502233,Mumbai,Ahmedabad,2025-09-19,,In Transit,4758,78,1716,6020,1048,Truck
102234,502234,Hyderabad,Hyderabad,2025-05-28,2025-05-29,Delivered,4598,38,2694,9905,1054,Truck
102235,502235,Delhi,Lucknow,2025-02-22,2025-02-27,Delivered,4770,53,2203,6709,1049,Mini Truck
102236,502236,Delhi,Jaipur,2025-01-13,2025-01-20,Delivered,3472,62,2723,7647,1020,Truck
102237,502237,Delhi,Kolkata,2025-12-10,2025-12-14,Delayed,6985,55,1746,5666,1074,Van
102238,502238,Mumbai,Ahmedabad,2025-02-01,2025-02-09,Delivered,4875,65,2527,6734,1013,Container
102239,502239,Mumbai,Pune,2025-12-08,,Cancelled,2926,77,100,689,1028,Container
102240,502240,Delhi,Bangalore,2025-02-05,2025-02-08,Delivered,1200,25,433,1568,1049,Truck
102241,502241,Pune,Lucknow,2026-04-29,,In Transit,8624,88,1646,5405,1016,Truck
102242,502242,Bangalore,Chennai,2025-10-14,2025-10-16,Delayed,7276,68,504,1723,1009,Container
102243,502243,Delhi,Jaipur,2025-09-20,2025-09-27,Delivered,1540,11,642,2401,1039,Van
102244,502244,Mumbai,Pune,2026-01-05,2026-01-12,Delivered,468,6,640,2237,1076,Van
102245,502245,Delhi,Pune,2025-01-18,2025-01-23,Delivered,13563,99,1877,13390,1024,Container
102246,502246,Chennai,Delhi,2025-08-02,2025-08-09,Delivered,6960,87,2612,11066,1029,Mini Truck
102247,502247,Hyderabad,Ahmedabad,2025-03-22,2025-04-01,Delivered,13843,109,1279,7117,1087,Mini Truck
102248,502248,Bangalore,Chennai,2026-01-03,2026-01-09,Delivered,741,19,1615,5204,1014,Truck
102249,502249,Bangalore,Lucknow,2025-04-04,2025-04-11,Delivered,9694,74,1707,10868,1094,Container
102250,502250,Bangalore,Jaipur,2026-03-15,2026-03-24,Delayed,4641,91,1775,6525,1049,Truck
102251,502251,Delhi,Lucknow,2026-06-23,2026-07-01,Delivered,3800,38,146,966,1057,Truck
102252,502252,Chennai,Mumbai,2025-02-03,2025-02-13,Delivered,5763,113,2373,7051,1039,Truck
102253,502253,Delhi,Ahmedabad,2025-07-26,2025-07-29,Delivered,14985,111,858,3683,1030,Van
102254,502254,Chennai,Hyderabad,2026-06-07,2026-06-15,Delivered,550,10,2115,6651,1074,Container
102255,502255,Bangalore,Hyderabad,2026-03-19,2026-03-20,Delivered,1456,26,320,1150,1094,Container
102256,502256,Pune,Pune,2025-01-15,2025-01-21,Delivered,660,5,902,3335,1008,Truck
102257,502257,Delhi,Lucknow,2026-06-16,2026-06-21,Delivered,9300,100,1701,6491,1015,Truck
102258,502258,Delhi,Lucknow,2026-06-18,2026-06-28,Delivered,1072,16,546,1722,1001,Truck
102259,502259,Chennai,Mumbai,2026-01-29,2026-02-01,Delivered,5720,110,1012,6345,1026,Container
102260,502260,Pune,Kolkata,2026-04-16,2026-04-26,Delayed,360,10,1640,8986,1094,Van
102261,502261,Bangalore,Lucknow,2025-03-26,,In Transit,10235,115,2293,11786,1034,Container
102262,502262,Mumbai,Delhi,2025-02-21,2025-03-03,Delivered,10900,109,2464,9918,1029,Mini Truck
102263,502263,Hyderabad,Mumbai,2025-04-10,2025-04-14,Delayed,2914,62,387,2081,1011,Van
102264,502264,Delhi,Kolkata,2026-01-14,2026-01-20,Delivered,9108,69,629,3555,1040,Mini Truck
102265,502265,Delhi,Bangalore,2025-09-24,2025-09-25,Delayed,793,13,1536,6576,1031,Van
102266,502266,Hyderabad,Ahmedabad,2025-01-31,2025-02-07,Delivered,8658,78,2537,9836,1075,Van
102267,502267,Hyderabad,Ahmedabad,2026-03-29,2026-03-30,Delivered,1785,17,289,941,1083,Truck
102268,502268,Mumbai,Lucknow,2025-04-04,2025-04-07,Delivered,1386,22,2723,14495,1077,Van
102269,502269,Delhi,Pune,2026-02-05,2026-02-14,Delivered,2107,49,2101,10994,1089,Van
102270,502270,Mumbai,Jaipur,2025-08-21,2025-08-27,Delayed,7482,86,839,3535,1029,Van
102271,502271,Hyderabad,Delhi,2025-01-09,2025-01-12,Delivered,11172,84,437,2438,1018,Van
102272,502272,Delhi,Lucknow,2025-04-29,2025-05-01,Delivered,11475,85,773,4617,1042,Van
102273,502273,Chennai,Delhi,2025-10-21,2025-10-28,Delivered,798,19,179,904,1023,Mini Truck
102274,502274,Delhi,Hyderabad,2026-03-13,2026-03-14,Delivered,1590,15,573,2196,1019,Container
102275,502275,Delhi,Delhi,2025-04-02,2025-04-05,Delayed,3210,30,570,3729,1081,Container
102276,502276,Delhi,Chennai,2025-04-02,2025-04-07,Delivered,2628,73,1582,8285,1055,Container
102277,502277,Bangalore,Bangalore,2025-09-22,2025-09-23,Delivered,13806,117,1301,4524,1019,Container
102278,502278,Hyderabad,Bangalore,2025-11-04,2025-11-05,Delivered,828,18,2597,11247,1001,Van
102279,502279,Hyderabad,Bangalore,2025-11-13,2025-11-16,Delivered,3002,38,1012,5637,1054,Truck
102280,502280,Hyderabad,Ahmedabad,2025-06-23,2025-06-29,Delivered,13130,101,465,2900,1059,Mini Truck
102281,502281,Hyderabad,Jaipur,2025-01-04,2025-01-11,Delivered,7505,95,1636,12475,1052,Mini Truck
102282,502282,Mumbai,Hyderabad,2025-03-20,,Cancelled,7308,84,1860,13369,1057,Van
102283,502283,Chennai,Hyderabad,2026-04-30,2026-05-02,Delivered,9701,89,703,1989,1027,Van
102284,502284,Delhi,Delhi,2026-02-27,,Cancelled,1314,18,2140,11242,1062,Van
102285,502285,Mumbai,Pune,2025-08-29,2025-09-03,Delivered,7992,108,908,2537,1093,Container
102286,502286,Pune,Ahmedabad,2025-06-06,,In Transit,1872,24,405,2773,1056,Van
102287,502287,Chennai,Chennai,2025-06-17,2025-06-27,Delivered,3885,105,754,5907,1085,Van
102288,502288,Bangalore,Mumbai,2025-05-07,2025-05-17,Delivered,7072,68,851,4703,1068,Mini Truck
102289,502289,Hyderabad,Bangalore,2025-01-03,,In Transit,4366,59,1006,3761,1087,Van
102290,502290,Chennai,Lucknow,2025-07-03,2025-07-12,Delayed,7810,71,1185,8185,1069,Truck
102291,502291,Hyderabad,Ahmedabad,2025-09-23,,In Transit,329,7,1472,10290,1006,Mini Truck
102292,502292,Delhi,Pune,2026-01-15,2026-01-20,Delivered,990,15,813,5892,1016,Container
102293,502293,Delhi,Hyderabad,2026-06-25,2026-06-29,Delivered,3196,68,632,4060,1083,Container
102294,502294,Delhi,Delhi,2025-07-27,2025-07-31,Delivered,1656,18,2485,13739,1076,Truck
102295,502295,Delhi,Mumbai,2025-10-10,2025-10-11,Delivered,2945,31,1269,8848,1031,Truck
102296,502296,Pune,Jaipur,2025-04-12,2025-04-20,Delivered,10812,102,2721,13012,1100,Truck
102297,502297,Pune,Ahmedabad,2025-06-09,2025-06-15,Delayed,12052,92,2576,20475,1093,Van
102298,502298,Delhi,Kolkata,2025-10-19,,In Transit,12040,86,1961,10552,1047,Truck
102299,502299,Pune,Mumbai,2025-03-20,2025-03-28,Delivered,3744,48,965,5226,1091,Truck
102300,502300,Delhi,Jaipur,2025-06-20,2025-06-28,Delivered,6745,71,64,208,1060,Truck
102301,502301,Pune,Bangalore,2026-04-25,2026-05-02,Delivered,684,18,1797,9953,1066,Truck
102302,502302,Chennai,Jaipur,2025-06-08,2025-06-12,Delivered,12012,91,2490,14278,1050,Van
102303,502303,Hyderabad,Jaipur,2025-05-04,2025-05-12,Delivered,1920,48,978,4851,1054,Truck
102304,502304,Delhi,Pune,2025-10-21,2025-10-30,Delivered,4794,51,1491,10838,1065,Truck
102305,502305,Delhi,Pune,2025-09-21,2025-09-26,Delivered,1798,29,602,4406,1024,Mini Truck
102306,502306,Delhi,Ahmedabad,2025-02-08,2025-02-15,Delayed,10824,82,2789,12838,1046,Container
102307,502307,Bangalore,Ahmedabad,2026-04-29,2026-05-07,Delivered,3956,92,1510,7403,1089,Truck
102308,502308,Mumbai,Kolkata,2026-01-09,2026-01-12,Delivered,672,16,1368,8956,1053,Van
102309,502309,Mumbai,Ahmedabad,2025-03-16,2025-03-17,Delivered,2592,32,859,2366,1084,Van
102310,502310,Mumbai,Hyderabad,2025-08-05,2025-08-07,Delivered,5292,84,2254,12799,1037,Van
102311,502311,Chennai,Mumbai,2025-08-14,2025-08-19,Delivered,1998,18,1791,12450,1010,Truck
102312,502312,Bangalore,Bangalore,2025-02-17,2025-02-23,Delivered,1330,14,1594,10294,1098,Container
102313,502313,Pune,Hyderabad,2026-02-18,2026-02-22,Delivered,3842,34,2785,20173,1030,Van
102314,502314,Chennai,Mumbai,2025-04-06,2025-04-07,Delivered,14388,109,535,2150,1064,Container
102315,502315,Bangalore,Pune,2026-05-18,2026-05-28,Delivered,5250,105,1788,7617,1032,Van
102316,502316,Bangalore,Mumbai,2025-05-21,2025-05-23,Delivered,11760,120,1889,8146,1013,Mini Truck
102317,502317,Mumbai,Kolkata,2026-01-17,2026-01-25,Delayed,5382,69,453,2035,1020,Container
102318,502318,Pune,Delhi,2026-04-18,2026-04-25,Delivered,504,7,678,4628,1056,Van
102319,502319,Bangalore,Ahmedabad,2026-04-19,2026-04-20,Delivered,4550,50,314,960,1059,Mini Truck
102320,502320,Delhi,Lucknow,2026-04-20,2026-04-27,Delivered,14148,108,1129,6873,1069,Mini Truck
102321,502321,Hyderabad,Delhi,2025-08-10,2025-08-16,Delivered,4488,44,984,2546,1024,Container
102322,502322,Bangalore,Mumbai,2025-11-05,2025-11-11,Delivered,11400,95,1930,6747,1007,Mini Truck
102323,502323,Chennai,Pune,2025-12-07,2025-12-14,Delivered,7912,92,2213,17475,1058,Mini Truck
102324,502324,Chennai,Lucknow,2025-11-04,,Cancelled,5518,62,1756,6810,1002,Container
102325,502325,Pune,Ahmedabad,2025-07-31,2025-08-02,Delivered,8970,115,895,3262,1071,Container
102326,502326,Hyderabad,Ahmedabad,2025-05-22,2025-05-25,Delivered,2880,32,2216,14340,1061,Truck
102327,502327,Hyderabad,Delhi,2025-09-27,2025-10-06,Delivered,6655,55,2472,9358,1008,Van
102328,502328,Bangalore,Bangalore,2025-09-23,2025-09-24,Delivered,10304,92,2199,14834,1061,Mini Truck
102329,502329,Chennai,Ahmedabad,2025-03-27,,Cancelled,4232,46,2491,12105,1033,Truck
102330,502330,Bangalore,Bangalore,2025-11-26,2025-11-27,Delivered,9801,99,1990,11491,1060,Container
102331,502331,Pune,Chennai,2025-12-19,2025-12-26,Delivered,12430,113,365,2326,1004,Mini Truck
102332,502332,Chennai,Hyderabad,2025-05-31,,In Transit,5676,66,910,6026,1017,Container
102333,502333,Pune,Bangalore,2025-07-04,2025-07-07,Delivered,1431,27,2685,13832,1014,Truck
102334,502334,Hyderabad,Chennai,2026-05-17,2026-05-19,Delivered,5963,67,486,1654,1100,Van
102335,502335,Mumbai,Kolkata,2026-01-16,2026-01-21,Delivered,9632,112,2312,13118,1030,Truck
102336,502336,Bangalore,Pune,2025-04-17,,In Transit,4819,79,82,468,1023,Mini Truck
102337,502337,Delhi,Pune,2026-02-28,,Cancelled,2772,77,2301,6963,1035,Mini Truck
102338,502338,Pune,Ahmedabad,2025-10-03,2025-10-05,Delivered,1248,12,1779,4694,1010,Container
102339,502339,Hyderabad,Delhi,2025-08-10,2025-08-12,Delayed,5152,56,844,6227,1006,Van
102340,502340,Pune,Delhi,2025-02-03,2025-02-07,Delivered,2697,31,806,5717,1024,Van
102341,502341,Bangalore,Ahmedabad,2025-08-18,,In Transit,6325,115,1854,10377,1057,Container
102342,502342,Mumbai,Lucknow,2025-01-06,2025-01-16,Delivered,1179,9,1678,12774,1034,Truck
102343,502343,Mumbai,Chennai,2025-11-29,2025-12-09,Delivered,2079,33,2526,8082,1090,Mini Truck
102344,502344,Hyderabad,Pune,2025-03-31,2025-04-10,Delivered,1260,20,1637,7226,1007,Van
102345,502345,Chennai,Ahmedabad,2025-03-02,2025-03-09,Delivered,8832,96,1769,8266,1043,Mini Truck
102346,502346,Hyderabad,Pune,2025-11-08,2025-11-12,Delivered,5440,80,2053,12171,1081,Van
102347,502347,Delhi,Jaipur,2025-01-01,2025-01-10,Delivered,8340,60,1284,3229,1096,Container
102348,502348,Bangalore,Ahmedabad,2025-01-23,2025-02-01,Delivered,756,6,2774,21007,1073,Mini Truck
102349,502349,Chennai,Delhi,2025-06-19,2025-06-21,Delivered,16080,120,1571,11058,1039,Mini Truck
102350,502350,Chennai,Delhi,2025-10-14,2025-10-24,Delivered,567,9,2445,8443,1021,Van
102351,502351,Mumbai,Bangalore,2025-07-31,2025-08-03,Delivered,1548,36,1514,4124,1048,Van
102352,502352,Bangalore,Delhi,2025-04-27,2025-05-01,Delivered,3696,48,1211,8330,1088,Truck
102353,502353,Mumbai,Ahmedabad,2026-06-01,2026-06-10,Delayed,4674,41,902,3215,1100,Mini Truck
102354,502354,Mumbai,Pune,2025-10-29,,In Transit,6050,55,718,3480,1001,Truck
102355,502355,Bangalore,Kolkata,2025-08-25,2025-08-30,Delivered,4646,101,1156,3918,1075,Truck
102356,502356,Hyderabad,Chennai,2026-02-07,2026-02-17,Delivered,4212,81,2568,19857,1016,Mini Truck
102357,502357,Mumbai,Jaipur,2026-02-16,2026-02-24,Delivered,6930,63,1315,5975,1021,Truck
102358,502358,Delhi,Ahmedabad,2025-07-06,2025-07-11,Delivered,9309,87,430,1555,1058,Van
102359,502359,Chennai,Mumbai,2025-05-16,2025-05-24,Delivered,658,14,988,5087,1030,Container
102360,502360,Mumbai,Ahmedabad,2025-10-08,2025-10-11,Delivered,10350,90,2133,16099,1033,Container
102361,502361,Delhi,Pune,2025-01-27,,In Transit,5428,59,543,3772,1030,Truck
102362,502362,Delhi,Kolkata,2025-06-12,2025-06-21,Delivered,9000,120,1150,8406,1035,Truck
102363,502363,Mumbai,Pune,2025-04-19,2025-04-23,Delivered,9200,115,1409,3599,1013,Van
102364,502364,Mumbai,Pune,2025-04-13,2025-04-15,Delivered,5160,43,1023,7291,1067,Container
102365,502365,Hyderabad,Kolkata,2026-04-18,2026-04-23,Delivered,3264,64,2529,11529,1095,Van
102366,502366,Mumbai,Pune,2025-04-06,2025-04-10,Delivered,10925,95,1091,7515,1042,Truck
102367,502367,Chennai,Pune,2025-01-08,2025-01-17,Delivered,2640,66,2067,10072,1082,Container
102368,502368,Chennai,Bangalore,2025-08-02,,In Transit,11110,101,746,4283,1072,Container
102369,502369,Bangalore,Mumbai,2026-01-02,,In Transit,936,12,729,3696,1070,Van
102370,502370,Hyderabad,Hyderabad,2025-02-28,,In Transit,4653,47,2657,18123,1046,Mini Truck
102371,502371,Pune,Lucknow,2025-06-25,,Cancelled,5750,46,1840,12632,1018,Container
102372,502372,Mumbai,Delhi,2026-06-05,2026-06-13,Delivered,2289,21,2747,18635,1047,Van
102373,502373,Mumbai,Chennai,2026-01-18,2026-01-28,Delivered,5830,55,741,2500,1024,Van
102374,502374,Delhi,Mumbai,2025-07-07,2025-07-14,Delivered,2392,26,1278,4404,1053,Mini Truck
102375,502375,Chennai,Hyderabad,2025-07-04,2025-07-06,Delivered,15368,113,744,2525,1036,Truck
